url_path,views_total,views_unique
/fluxcd/flux,2757,1935
/fluxcd/flux/releases,525,312
/fluxcd/flux/issues,345,122
/fluxcd/flux/search,234,74
/fluxcd/flux/issues/1071,218,168
/fluxcd/flux/tree/master/chart/flux,201,129
/fluxcd/flux/blob/master/chart/flux/README.md,182,144
/fluxcd/flux/blob/master/CHANGELOG.md,94,86
/fluxcd/flux/tags,94,46
/fluxcd/flux/tree/master/chart,92,66
