referrer,views_total,views_unique
Google,5973,3309
github.com,362,196
fluxcd.io,206,81
DuckDuckGo,183,91
Bing,108,74
charts.fluxcd.io,102,17
gitops.tech,45,42
search.brave.com,45,29
collabnix.github.io,23,21
hub.docker.com,21,4
