referrer,views_total,views_unique
Google,4936,2580
github.com,721,316
DuckDuckGo,118,62
fluxcd.io,81,48
Bing,71,53
gitops.tech,71,47
weave.works,22,15
youtube.com,20,5
medium.com,19,15
gitlab.core.sapns2.us,14,1
