referrer,views_total,views_unique
Google,2865,1723
github.com,1007,573
fluxcd.io,382,180
DuckDuckGo,115,67
Bing,94,66
search.brave.com,94,48
teams.public.onecdn.static.microsoft,22,16
kagi.com,22,10
octopus.com,21,16
ecosia.org,17,14
