referrer,views_total,views_unique
Google,16694,7506
github.com,912,273
fluxcd.io,845,346
Bing,570,222
DuckDuckGo,532,170
search.brave.com,273,71
chatgpt.com,147,28
statics.teams.cdn.office.net,81,50
v2-0.docs.fluxcd.io,53,8
learn.microsoft.com,31,10
