time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-25 00:00:00+00:00,80162,532,330,145
2022-12-26 00:00:00+00:00,79111,535,649,278
2022-12-27 00:00:00+00:00,78327,548,1441,499
2022-12-28 00:00:00+00:00,78374,570,1178,426
2022-12-29 00:00:00+00:00,78391,560,1264,500
2022-12-30 00:00:00+00:00,78289,545,1137,387
2022-12-31 00:00:00+00:00,78686,506,333,132
2023-01-01 00:00:00+00:00,79100,506,312,142
2023-01-02 00:00:00+00:00,78084,907,1073,386
2023-01-03 00:00:00+00:00,76170,663,2470,824
2023-01-04 00:00:00+00:00,75626,661,2245,855
2023-01-05 00:00:00+00:00,77590,628,1894,748
2023-01-06 00:00:00+00:00,77859,861,1735,663
2023-01-07 00:00:00+00:00,67777,509,435,196
