referrer,views_total,views_unique
Google,14710,5796
github.com,1258,253
fluxcd.io,1248,389
Bing,425,173
DuckDuckGo,388,165
statics.teams.cdn.office.net,129,44
search.brave.com,89,36
learn.microsoft.com,61,6
v2-0.docs.fluxcd.io,53,8
cncf.io,35,19
