time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-23 00:00:00+00:00,97109,552,560,287
2025-03-24 00:00:00+00:00,103217,798,2003,1032
2025-03-25 00:00:00+00:00,103767,691,2590,1194
2025-03-26 00:00:00+00:00,102773,639,2267,1103
2025-03-27 00:00:00+00:00,103168,855,2119,1115
2025-03-28 00:00:00+00:00,104563,633,2108,991
2025-03-29 00:00:00+00:00,100693,565,632,326
2025-03-30 00:00:00+00:00,101012,535,636,326
2025-03-31 00:00:00+00:00,106474,672,2133,1037
2025-04-01 00:00:00+00:00,106171,690,2307,1120
2025-04-02 00:00:00+00:00,106422,705,2171,1113
2025-04-03 00:00:00+00:00,104871,796,2183,1034
2025-04-04 00:00:00+00:00,107876,761,1914,885
2025-04-05 00:00:00+00:00,94785,599,530,273
