referrer,views_total,views_unique
Google,17418,6782
fluxcd.io,1538,411
github.com,1199,260
DuckDuckGo,539,159
Bing,518,232
search.brave.com,152,40
pkg.go.dev,108,6
statics.teams.cdn.office.net,105,61
t.co,60,24
linkedin.com,51,31
