referrer,views_total,views_unique
Google,8388,3820
fluxcd.io,3801,771
github.com,2875,741
DuckDuckGo,264,110
Bing,123,72
landscape.cncf.io,70,28
youtube.com,27,3
jira.talendforge.org,24,1
StartPage,21,9
cthub.internal.ericsson.com,21,2
