referrer,views_total,views_unique
Google,14489,6863
fluxcd.io,825,361
github.com,581,265
Bing,359,184
DuckDuckGo,306,125
search.brave.com,135,60
chatgpt.com,72,34
statics.teams.cdn.office.net,63,44
yandex.ru,38,23
learn.microsoft.com,36,23
