referrer,views_total,views_unique
Google,8137,3635
fluxcd.io,2945,677
github.com,1272,379
Bing,238,93
DuckDuckGo,229,101
t.co,69,47
statics.teams.cdn.office.net,60,23
search.brave.com,54,25
linkedin.com,47,36
landscape.cncf.io,46,27
