time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-29 00:00:00+00:00,89584,533,863,273
2023-10-30 00:00:00+00:00,95763,946,2451,915
2023-10-31 00:00:00+00:00,90435,628,2660,993
2023-11-01 00:00:00+00:00,92476,1052,2421,877
2023-11-02 00:00:00+00:00,91645,695,2671,980
2023-11-03 00:00:00+00:00,93708,661,2181,864
2023-11-04 00:00:00+00:00,90784,830,520,210
2023-11-05 00:00:00+00:00,87239,505,591,232
2023-11-06 00:00:00+00:00,97033,965,2398,993
2023-11-07 00:00:00+00:00,95910,663,2774,1062
2023-11-08 00:00:00+00:00,94655,621,2641,998
2023-11-09 00:00:00+00:00,96168,665,2336,943
2023-11-10 00:00:00+00:00,95860,632,1963,798
2023-11-11 00:00:00+00:00,83578,541,596,241
