referrer,views_total,views_unique
Google,6722,2733
fluxcd.io,4423,1044
github.com,4103,1252
DuckDuckGo,374,184
Bing,133,61
entercomdigitalservices.atlassian.net,44,1
newreleases.io,25,5
com.google.android.gm,24,10
githubhot.com,23,15
src.aligntech.com,21,1
