referrer,views_total,views_unique
Google,7699,2933
fluxcd.io,4847,1087
github.com,4397,1364
DuckDuckGo,427,200
Bing,99,59
youtube.com,38,15
StartPage,26,12
search.brave.com,20,3
engine.presearch.org,18,4
ecosia.org,15,8
