referrer,views_total,views_unique
Google,11448,5546
github.com,816,241
fluxcd.io,776,340
Bing,380,194
DuckDuckGo,310,148
chatgpt.com,189,80
search.brave.com,131,71
statics.teams.cdn.office.net,122,54
qwant.com,45,8
ecosia.org,30,16
