time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-13 00:00:00+00:00,88330,1091,3186,1030
2023-09-14 00:00:00+00:00,86752,698,2810,1079
2023-09-15 00:00:00+00:00,86871,658,2136,896
2023-09-16 00:00:00+00:00,81622,548,533,213
2023-09-17 00:00:00+00:00,83672,492,506,223
2023-09-18 00:00:00+00:00,92531,1014,2735,1011
2023-09-19 00:00:00+00:00,86115,1016,2984,1136
2023-09-20 00:00:00+00:00,83816,687,3071,1125
2023-09-21 00:00:00+00:00,83062,674,2843,1049
2023-09-22 00:00:00+00:00,90977,650,2371,867
2023-09-23 00:00:00+00:00,78409,519,930,260
2023-09-24 00:00:00+00:00,77249,524,703,241
2023-09-25 00:00:00+00:00,86828,922,2306,996
2023-09-26 00:00:00+00:00,86068,666,2374,932
