referrer,views_total,views_unique
Google,8070,2997
github.com,4962,1327
fluxcd.io,4536,1096
DuckDuckGo,472,229
Bing,164,74
com.google.android.gm,40,10
ecosia.org,37,17
confluence.nml.com,32,2
StartPage,30,15
bitbucket.rbbn.com,28,2
