referrer,views_total,views_unique
Google,4709,2527
github.com,1574,580
fluxcd.io,532,276
Bing,151,74
DuckDuckGo,116,72
search.brave.com,90,50
statics.teams.cdn.office.net,45,31
kagi.com,41,21
learn.microsoft.com,38,19
ecosia.org,27,18
