referrer,views_total,views_unique
Google,12236,5856
fluxcd.io,754,305
github.com,670,247
Bing,385,176
DuckDuckGo,382,159
linkedin.com,137,102
search.brave.com,121,63
chatgpt.com,93,45
statics.teams.cdn.office.net,74,37
ecosia.org,47,20
