referrer,views_total,views_unique
Google,6953,2891
fluxcd.io,3871,848
github.com,3777,954
DuckDuckGo,247,118
Bing,169,69
landscape.cncf.io,61,44
t.co,35,23
com.google.android.gm,35,10
cncf.io,22,13
statics.teams.cdn.office.net,21,12
