referrer,views_total,views_unique
Google,13933,5585
github.com,1105,240
fluxcd.io,965,313
Bing,397,158
DuckDuckGo,318,128
search.brave.com,118,41
statics.teams.cdn.office.net,76,42
cncf.io,66,22
landscape.cncf.io,56,23
earthly.dev,55,12
