referrer,views_total,views_unique
Google,14904,6970
fluxcd.io,807,312
github.com,583,212
Bing,368,175
DuckDuckGo,332,131
search.brave.com,175,72
statics.teams.cdn.office.net,170,73
chatgpt.com,115,42
yandex.ru,52,31
ecosia.org,38,24
