time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-20 00:00:00+00:00,74146,511,701,264
2024-01-21 00:00:00+00:00,74236,488,900,273
2024-01-22 00:00:00+00:00,83697,877,3260,1158
2024-01-23 00:00:00+00:00,78358,864,2916,1155
2024-01-24 00:00:00+00:00,76380,628,2902,1165
2024-01-25 00:00:00+00:00,77426,640,2739,1113
2024-01-26 00:00:00+00:00,77591,896,2819,960
2024-01-27 00:00:00+00:00,73220,526,799,274
2024-01-28 00:00:00+00:00,73839,495,626,295
2024-01-29 00:00:00+00:00,78312,835,2877,1125
2024-01-30 00:00:00+00:00,78706,855,3338,1164
2024-01-31 00:00:00+00:00,78354,711,3205,1136
2024-02-01 00:00:00+00:00,76819,654,2819,1106
2024-02-02 00:00:00+00:00,70553,641,2059,904
