time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-19 00:00:00+00:00,114978,899,1217,609
2025-09-20 00:00:00+00:00,113925,887,521,188
2025-09-21 00:00:00+00:00,113567,731,382,191
2025-09-22 00:00:00+00:00,116165,1057,1475,737
2025-09-23 00:00:00+00:00,116734,1113,1582,727
2025-09-24 00:00:00+00:00,118419,1076,1726,734
2025-09-25 00:00:00+00:00,118181,1067,1740,774
2025-09-26 00:00:00+00:00,118647,1047,1436,705
2025-09-27 00:00:00+00:00,116588,850,310,162
2025-09-28 00:00:00+00:00,115924,832,531,239
2025-09-29 00:00:00+00:00,119172,1037,1763,812
2025-09-30 00:00:00+00:00,120533,1208,2816,1160
2025-10-01 00:00:00+00:00,123947,1230,2334,1011
2025-10-02 00:00:00+00:00,112790,1012,1855,807
