time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-06 00:00:00+00:00,139428,928,1093,489
2026-04-07 00:00:00+00:00,142815,1360,1817,813
2026-04-08 00:00:00+00:00,140042,1238,4313,937
2026-04-09 00:00:00+00:00,141600,1275,2931,854
2026-04-10 00:00:00+00:00,142935,1541,3243,727
2026-04-11 00:00:00+00:00,139240,1098,1953,424
2026-04-12 00:00:00+00:00,139308,1041,1706,362
2026-04-13 00:00:00+00:00,142841,1550,2335,883
2026-04-14 00:00:00+00:00,142901,1253,2057,817
2026-04-15 00:00:00+00:00,141142,1091,2017,757
2026-04-16 00:00:00+00:00,141526,1147,2336,685
2026-04-17 00:00:00+00:00,142508,1121,2526,599
2026-04-18 00:00:00+00:00,139802,1049,1529,268
2026-04-19 00:00:00+00:00,139249,904,1246,280
