referrer,views_total,views_unique
Google,7932,3964
github.com,916,352
fluxcd.io,809,385
Bing,378,175
DuckDuckGo,296,144
search.brave.com,148,74
statics.teams.cdn.office.net,81,52
chatgpt.com,69,45
kagi.com,54,23
yandex.ru,43,26
