time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-15 00:00:00+00:00,68082,847,2130,850
2022-11-16 00:00:00+00:00,68025,859,2654,865
2022-11-17 00:00:00+00:00,68356,827,2553,795
2022-11-18 00:00:00+00:00,67497,622,1650,719
2022-11-19 00:00:00+00:00,66686,566,393,199
2022-11-20 00:00:00+00:00,66671,545,567,216
2022-11-21 00:00:00+00:00,67089,603,1804,700
2022-11-22 00:00:00+00:00,68162,829,2136,881
2022-11-23 00:00:00+00:00,67651,852,2379,801
2022-11-24 00:00:00+00:00,66662,583,1905,700
2022-11-25 00:00:00+00:00,66981,824,1873,594
2022-11-26 00:00:00+00:00,66641,554,496,214
2022-11-27 00:00:00+00:00,66358,528,625,211
2022-11-28 00:00:00+00:00,62357,563,2402,779
