referrer,views_total,views_unique
Google,18220,7025
fluxcd.io,1834,480
github.com,1006,271
DuckDuckGo,469,197
Bing,422,203
news.ycombinator.com,281,172
statics.teams.cdn.office.net,141,83
pkg.go.dev,133,3
cncf.io,127,48
search.brave.com,125,39
