referrer,views_total,views_unique
Google,7881,3460
fluxcd.io,3088,783
github.com,3041,858
DuckDuckGo,183,99
Bing,128,70
landscape.cncf.io,51,33
StartPage,19,10
com.google.android.gm,17,1
gestion.admantic.fr,14,2
cncf.io,9,6
