referrer,views_total,views_unique
Google,16676,7073
fluxcd.io,1441,496
github.com,1287,291
Bing,535,166
DuckDuckGo,411,153
search.brave.com,176,58
cncf.io,83,37
statics.teams.cdn.office.net,65,31
ecosia.org,38,13
cn.bing.com,27,19
