time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-04 00:00:00+00:00,122235,1203,1486,632
2026-08-05 00:00:00+00:00,126390,1102,1554,581
2026-08-06 00:00:00+00:00,127940,1046,945,476
2026-08-07 00:00:00+00:00,127495,1335,2250,490
2026-08-08 00:00:00+00:00,124186,1010,1681,286
2026-08-09 00:00:00+00:00,123695,915,1011,246
2026-08-10 00:00:00+00:00,126450,1191,1948,511
2026-08-11 00:00:00+00:00,126093,1155,1487,478
2026-08-12 00:00:00+00:00,123747,1198,1883,489
2026-08-13 00:00:00+00:00,126268,1177,1733,527
2026-08-14 00:00:00+00:00,127106,1107,2048,534
2026-08-15 00:00:00+00:00,123304,975,1024,321
2026-08-16 00:00:00+00:00,123392,864,730,309
2026-08-17 00:00:00+00:00,124975,1083,2388,654
