referrer,views_total,views_unique
Google,7140,2937
fluxcd.io,3751,916
github.com,3748,1030
DuckDuckGo,416,165
Bing,115,62
landscape.cncf.io,43,32
portswigger.net,29,25
StartPage,21,9
cn.bing.com,20,11
contribute.cncf.io,19,4
