time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-21 00:00:00+00:00,85374,488,454,200
2023-10-22 00:00:00+00:00,79365,504,568,232
2023-10-23 00:00:00+00:00,86566,948,2420,956
2023-10-24 00:00:00+00:00,90452,718,2544,954
2023-10-25 00:00:00+00:00,90807,718,2999,1050
2023-10-26 00:00:00+00:00,91578,968,2877,998
2023-10-27 00:00:00+00:00,94502,590,2400,870
2023-10-28 00:00:00+00:00,89403,532,553,211
2023-10-29 00:00:00+00:00,89584,533,863,273
2023-10-30 00:00:00+00:00,95763,946,2451,915
2023-10-31 00:00:00+00:00,90435,628,2660,993
2023-11-01 00:00:00+00:00,92476,1052,2421,877
2023-11-02 00:00:00+00:00,91645,695,2671,980
2023-11-03 00:00:00+00:00,86656,656,2069,835
