time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-28 00:00:00+00:00,40307,655,1718,724
2022-07-29 00:00:00+00:00,37450,532,1551,577
2022-07-30 00:00:00+00:00,36827,472,329,145
2022-07-31 00:00:00+00:00,37075,462,408,201
2022-08-01 00:00:00+00:00,34570,548,1608,641
2022-08-02 00:00:00+00:00,32267,672,1839,691
2022-08-03 00:00:00+00:00,32753,665,1772,719
2022-08-04 00:00:00+00:00,32384,540,2021,680
2022-08-05 00:00:00+00:00,31685,533,1588,565
2022-08-06 00:00:00+00:00,30137,457,487,157
2022-08-07 00:00:00+00:00,30554,480,584,197
2022-08-08 00:00:00+00:00,30357,633,1928,670
2022-08-09 00:00:00+00:00,30177,589,2179,721
2022-08-10 00:00:00+00:00,27425,545,1927,715
