time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-18 00:00:00+00:00,92531,1014,2735,1011
2023-09-19 00:00:00+00:00,86115,1016,2984,1136
2023-09-20 00:00:00+00:00,83816,687,3071,1125
2023-09-21 00:00:00+00:00,83062,674,2843,1049
2023-09-22 00:00:00+00:00,90977,650,2371,867
2023-09-23 00:00:00+00:00,78409,519,930,260
2023-09-24 00:00:00+00:00,77249,524,703,241
2023-09-25 00:00:00+00:00,86828,922,2306,996
2023-09-26 00:00:00+00:00,92587,670,2484,960
2023-09-27 00:00:00+00:00,91436,1040,2625,1050
2023-09-28 00:00:00+00:00,89317,655,2696,994
2023-09-29 00:00:00+00:00,87637,602,1918,787
2023-09-30 00:00:00+00:00,83657,562,754,222
2023-10-01 00:00:00+00:00,76018,478,418,220
