referrer,views_total,views_unique
Google,5200,2640
fluxcd.io,761,317
github.com,432,195
Bing,209,106
DuckDuckGo,191,105
search.brave.com,105,52
chatgpt.com,58,33
statics.teams.cdn.office.net,46,25
yandex.ru,25,16
kagi.com,21,15
