time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-18 00:00:00+00:00,7128,364,2426,1040
2024-07-19 00:00:00+00:00,6946,312,1977,814
2024-07-20 00:00:00+00:00,6899,310,613,231
2024-07-21 00:00:00+00:00,6735,305,463,242
2024-07-22 00:00:00+00:00,7023,340,2336,975
2024-07-23 00:00:00+00:00,7190,338,2227,1069
2024-07-24 00:00:00+00:00,7349,359,2423,1120
2024-07-25 00:00:00+00:00,7206,326,2942,1007
2024-07-26 00:00:00+00:00,7098,327,2223,899
2024-07-27 00:00:00+00:00,6720,316,550,229
2024-07-28 00:00:00+00:00,6808,295,523,217
2024-07-29 00:00:00+00:00,7167,365,2298,1086
2024-07-30 00:00:00+00:00,7179,353,2497,1093
2024-07-31 00:00:00+00:00,6402,324,2208,993
