referrer,views_total,views_unique
Google,3167,1815
github.com,1390,754
fluxcd.io,502,213
DuckDuckGo,102,55
search.brave.com,101,46
Bing,93,70
ecosia.org,33,16
teams.public.onecdn.static.microsoft,25,22
octopus.com,24,21
statics.dod.teams.microsoft.us,17,1
