referrer,views_total,views_unique
Google,8336,3659
fluxcd.io,2788,697
github.com,1362,359
DuckDuckGo,243,111
Bing,186,89
statics.teams.cdn.office.net,56,22
t.co,55,43
search.brave.com,52,26
linkedin.com,49,38
landscape.cncf.io,37,24
