time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-23 00:00:00+00:00,6901,325,2439,1122
2024-09-24 00:00:00+00:00,7000,332,2503,1137
2024-09-25 00:00:00+00:00,6851,340,2681,1187
2024-09-26 00:00:00+00:00,7207,353,2302,1091
2024-09-27 00:00:00+00:00,7323,401,2230,970
2024-09-28 00:00:00+00:00,6411,325,560,303
2024-09-29 00:00:00+00:00,6510,297,783,357
2024-09-30 00:00:00+00:00,7020,369,2451,1118
2024-10-01 00:00:00+00:00,6673,331,2880,1282
2024-10-02 00:00:00+00:00,6797,320,2253,1134
2024-10-03 00:00:00+00:00,6593,343,2299,1084
2024-10-04 00:00:00+00:00,6538,324,2128,1037
2024-10-05 00:00:00+00:00,6539,297,558,296
2024-10-06 00:00:00+00:00,5916,275,586,320
