time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-14 00:00:00+00:00,90865,773,787,265
2023-05-15 00:00:00+00:00,92360,896,2918,988
2023-05-16 00:00:00+00:00,92592,927,3896,1228
2023-05-17 00:00:00+00:00,93228,1039,2771,1012
2023-05-18 00:00:00+00:00,91547,1025,2900,820
2023-05-19 00:00:00+00:00,88812,905,3024,836
2023-05-20 00:00:00+00:00,88205,818,719,211
2023-05-21 00:00:00+00:00,87820,757,777,250
2023-05-22 00:00:00+00:00,91653,1226,2988,949
2023-05-23 00:00:00+00:00,89588,957,3232,1027
2023-05-24 00:00:00+00:00,90039,1258,3139,1022
2023-05-25 00:00:00+00:00,88820,1226,3199,1004
2023-05-26 00:00:00+00:00,89109,1212,2901,839
2023-05-27 00:00:00+00:00,79159,744,641,209
