referrer,views_total,views_unique
Google,8919,3827
fluxcd.io,3084,734
github.com,1516,416
DuckDuckGo,256,116
Bing,238,92
statics.teams.cdn.office.net,58,22
search.brave.com,50,26
cncf.io,43,16
landscape.cncf.io,40,24
t.co,39,23
