referrer,views_total,views_unique
Google,3259,1835
github.com,1532,782
fluxcd.io,503,221
Bing,130,74
DuckDuckGo,93,60
search.brave.com,89,49
ecosia.org,49,16
teams.public.onecdn.static.microsoft,39,29
learn.microsoft.com,21,13
octopus.com,19,17
