referrer,views_total,views_unique
Google,12447,6169
fluxcd.io,791,325
github.com,766,224
DuckDuckGo,395,185
Bing,390,213
search.brave.com,174,82
statics.teams.cdn.office.net,138,62
chatgpt.com,136,64
ecosia.org,40,21
learn.microsoft.com,31,15
