referrer,views_total,views_unique
Google,15266,5832
fluxcd.io,1253,376
github.com,1253,313
DuckDuckGo,434,167
Bing,402,163
statics.teams.cdn.office.net,139,72
cncf.io,94,27
search.brave.com,74,36
learn.microsoft.com,68,10
earthly.dev,55,13
