url_path,views_total,views_unique
/fluxcd/flux2,4022,2391
/fluxcd/flux2/releases,2237,1067
/fluxcd/flux2/issues,768,318
/fluxcd/flux2/tree/main/manifests,592,144
/fluxcd/flux2/tree/main/manifests/monitoring/monitoring-config,391,77
/fluxcd/flux2/tree/main/manifests/monitoring/kube-prometheus-stack,381,65
/fluxcd/flux2/releases/tag/v2.0.0-rc.5,329,246
/fluxcd/flux2/discussions/2505,277,212
/fluxcd/flux2/blob/main/manifests/monitoring/kube-prometheus-stack/release.yaml,270,54
/fluxcd/flux2/tree/main/manifests/monitoring/monitoring-config/dashboards,262,71
