referrer,views_total,views_unique
Google,14618,6857
fluxcd.io,741,325
github.com,577,243
DuckDuckGo,382,139
Bing,375,179
cncf.io,278,24
search.brave.com,141,70
chatgpt.com,88,30
statics.teams.cdn.office.net,72,45
ecosia.org,42,18
