referrer,views_total,views_unique
Google,15594,5883
fluxcd.io,1579,475
github.com,1362,320
DuckDuckGo,392,130
Bing,320,151
search.brave.com,90,41
statics.teams.cdn.office.net,64,34
dev.to,52,38
glasskube.eu,46,36
cn.bing.com,45,15
