referrer,views_total,views_unique
Google,14598,5752
fluxcd.io,1391,380
github.com,1027,238
DuckDuckGo,511,164
Bing,362,145
statics.teams.cdn.office.net,96,43
search.brave.com,81,39
StartPage,66,10
earthly.dev,65,6
formulae.brew.sh,43,4
