referrer,views_total,views_unique
Google,18134,7605
fluxcd.io,1538,417
github.com,830,249
Bing,362,176
DuckDuckGo,339,134
search.brave.com,153,58
cncf.io,51,30
statics.teams.cdn.office.net,36,18
Yahoo,34,2
cn.bing.com,29,19
