time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-14 00:00:00+00:00,79804,680,3010,899
2023-08-15 00:00:00+00:00,78286,644,3148,885
2023-08-16 00:00:00+00:00,80260,650,3301,964
2023-08-17 00:00:00+00:00,81397,1029,3091,989
2023-08-18 00:00:00+00:00,78724,968,2763,807
2023-08-19 00:00:00+00:00,73064,526,822,228
2023-08-20 00:00:00+00:00,73104,490,841,243
2023-08-21 00:00:00+00:00,81657,1025,3247,915
2023-08-22 00:00:00+00:00,81422,1019,3508,1069
2023-08-23 00:00:00+00:00,80036,1025,3082,951
2023-08-24 00:00:00+00:00,82073,1089,3824,1070
2023-08-25 00:00:00+00:00,83758,704,2848,1044
2023-08-26 00:00:00+00:00,74540,556,639,255
2023-08-27 00:00:00+00:00,68211,537,572,208
