time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-02 00:00:00+00:00,39817,472,2610,737
2022-03-03 00:00:00+00:00,39118,473,2493,728
2022-03-04 00:00:00+00:00,38841,443,1939,594
2022-03-05 00:00:00+00:00,37881,403,755,241
2022-03-06 00:00:00+00:00,38087,391,792,229
2022-03-07 00:00:00+00:00,39197,470,2318,639
2022-03-08 00:00:00+00:00,39137,508,2577,641
2022-03-09 00:00:00+00:00,40214,495,2838,727
2022-03-10 00:00:00+00:00,39765,447,2627,752
2022-03-11 00:00:00+00:00,39600,430,2321,621
2022-03-12 00:00:00+00:00,38383,394,793,233
2022-03-13 00:00:00+00:00,38652,416,738,239
2022-03-14 00:00:00+00:00,39478,428,2342,681
2022-03-15 00:00:00+00:00,36220,415,3041,1150
