time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-06 00:00:00+00:00,76639,499,516,233
2024-01-07 00:00:00+00:00,76132,496,520,236
2024-01-08 00:00:00+00:00,83883,868,2722,968
2024-01-09 00:00:00+00:00,83705,668,2787,1098
2024-01-10 00:00:00+00:00,82333,862,2886,1122
2024-01-11 00:00:00+00:00,82243,626,3002,1039
2024-01-12 00:00:00+00:00,82882,610,2519,981
2024-01-13 00:00:00+00:00,79547,510,573,271
2024-01-14 00:00:00+00:00,78937,483,666,278
2024-01-15 00:00:00+00:00,83134,835,2545,913
2024-01-16 00:00:00+00:00,79255,618,3040,1132
2024-01-17 00:00:00+00:00,80511,897,2984,1130
2024-01-18 00:00:00+00:00,81140,621,2844,1183
2024-01-19 00:00:00+00:00,72961,614,2406,927
