referrer,views_total,views_unique
Google,9449,4290
fluxcd.io,3733,809
github.com,1274,356
DuckDuckGo,223,123
Bing,189,108
search.brave.com,43,20
landscape.cncf.io,39,24
cncf.io,33,13
cn.bing.com,24,17
wiki.cac.washington.edu,23,1
