referrer,views_total,views_unique
Google,2989,1842
github.com,993,466
fluxcd.io,364,190
DuckDuckGo,82,56
search.brave.com,79,43
Bing,76,57
claude.ai,31,11
statics.teams.cdn.office.net,27,24
chatgpt.com,17,14
ecosia.org,17,13
