referrer,views_total,views_unique
Google,14757,6672
github.com,1107,338
fluxcd.io,999,456
DuckDuckGo,459,191
Bing,400,176
search.brave.com,180,91
chatgpt.com,86,44
statics.teams.cdn.office.net,72,51
qwant.com,33,5
yandex.ru,28,22
