referrer,views_total,views_unique
Google,14630,5658
fluxcd.io,1514,458
github.com,1373,296
DuckDuckGo,358,130
Bing,349,149
search.brave.com,114,44
statics.teams.cdn.office.net,70,38
glasskube.eu,46,36
chat.openai.com,41,17
dev.to,40,32
