referrer,views_total,views_unique
Google,9277,4142
github.com,4821,1289
fluxcd.io,4690,1122
DuckDuckGo,515,245
Bing,175,98
cn.bing.com,48,36
StartPage,48,12
codecloud.web.att.com,36,1
src.aligntech.com,34,1
com.google.android.gm,21,4
