referrer,views_total,views_unique
Google,12423,6108
fluxcd.io,795,322
github.com,706,227
DuckDuckGo,404,178
Bing,365,207
search.brave.com,179,81
statics.teams.cdn.office.net,129,62
chatgpt.com,117,56
ecosia.org,44,23
learn.microsoft.com,32,15
