referrer,views_total,views_unique
Google,13547,6587
fluxcd.io,830,282
github.com,732,230
DuckDuckGo,488,173
Bing,456,216
search.brave.com,131,69
statics.teams.cdn.office.net,99,66
chatgpt.com,64,35
yandex.ru,27,23
ecosia.org,25,16
