referrer,views_total,views_unique
Google,8501,4095
fluxcd.io,1063,425
github.com,692,283
Bing,600,212
DuckDuckGo,281,151
search.brave.com,187,85
chatgpt.com,81,41
statics.teams.cdn.office.net,60,44
ecosia.org,52,27
kagi.com,52,22
