time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-29 00:00:00+00:00,6932,292,456,214
2024-06-30 00:00:00+00:00,6893,295,527,271
2024-07-01 00:00:00+00:00,7249,330,2261,988
2024-07-02 00:00:00+00:00,7234,352,2548,1160
2024-07-03 00:00:00+00:00,7197,351,2437,1081
2024-07-04 00:00:00+00:00,7169,349,2002,940
2024-07-05 00:00:00+00:00,7001,327,1790,798
2024-07-06 00:00:00+00:00,6518,292,561,239
2024-07-07 00:00:00+00:00,6541,278,647,275
2024-07-08 00:00:00+00:00,7067,331,2355,1057
2024-07-09 00:00:00+00:00,7035,337,2805,1146
2024-07-10 00:00:00+00:00,7063,333,2704,1165
2024-07-11 00:00:00+00:00,7127,353,2227,977
2024-07-12 00:00:00+00:00,6280,333,1965,919
