referrer,views_total,views_unique
Google,14417,6924
fluxcd.io,671,291
github.com,581,259
DuckDuckGo,393,160
Bing,344,162
search.brave.com,221,72
statics.teams.cdn.office.net,110,47
pkg.go.dev,80,3
chatgpt.com,74,36
yandex.ru,37,27
